NIVT_SAT	annee_ctr_f	nper_enq_f	npie_log_f	peri_ctr_f	puissto_f	qpay_ctr_f	tarif_f	niv_urb_f	annee_log_f	stat_log_f	type_log_f	emme_log_f	date_chf_f	chem_log_f	age_enq_f	ideal_chf_f	num_ind	i
3	1971a1980	4personnes	4pieces	Mensualise	>=12kVA	Qpay=7	Doubletarif	20Ma50Mhab	1949->73	Proprietaire	Collectif	avant1982	avant1982	Cheminee	55a64ans	Electric	1967	18
2	1989a1990	2personnes	4pieces	Indestmensu	9kVA	Qpay=8	Doubletarif	10Ma20Mhab	>=1989	Locataire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	18a34ans	Fioul	1968	18
1	1971a1980	3personnes	4pieces	Indestdeter	>=12kVA	Qpay=7	Doubletarif	10Ma20Mhab	1974->81	Proprietaire	Individuel	avant1982	avant1982	Cheminee	35a44ans	Gazvr	1969	18
1	1971a1980	1personne	3pieces	Indestdeter	6kVA	Qpay=0,1,2	Doubletarif	2Ma5Mhab	1974->81	Locataire	Collectif	avant1982	avant1982	Cheminee	35a44ans	Gazvr	1970	18
1	1989a1990	2personnes	5pieces	Indestmensu	6kVA	Qpay=9	Doubletarif	5Ma10Mhab	1974->81	Locataire	Individuel	entre1989et1990	entre1982et1988	Pascheminee	18a34ans	Bois	1971	18
2	1966a1970	4personnes	3pieces	Indestdeter	>=12kVA	Qpay=5	Doubletarif	10Ma20Mhab	<=1948	Proprietaire	Collectif	avant1982	avant1982	Pascheminee	45a54ans	Electric	1972	18
2	1989a1990	1personne	1piece	Indestmensu	9kVA	Qpay=9	Doubletarif	20Ma50Mhab	>=1989	Locataire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	55a64ans	Electric	1973	18
3	1966a1970	4personnes	>=6piec	Indestdeter	6kVA	Qpay=8	Doubletarif	100Ma200Mhab	1949->73	Locataire	Individuel	avant1982	avant1982	Cheminee	55a64ans	Electric	1974	18
2	1989a1990	2personnes	1piece	Indestmensu	9kVA	Qpay=8	Doubletarif	20Ma50Mhab	1974->81	Proprietaire	Collectif	entre1989et1990	avant1982	Pascheminee	18a34ans	Gazvr	1975	18
1	1986a1988	2personnes	3pieces	Indestmensu	6kVA	Qpay=9	Doubletarif	100Ma200Mhab	1982->88	Proprietaire	Individuel	entre1982et1988	entre1982et1988	Cheminee	18a34ans	Bois	1976	18
3	1981a1985	2personnes	3pieces	Indestdeter	6kVA	Qpay=5	Doubletarif	10Ma20Mhab	1982->88	Proprietaire	Individuel	entre1982et1988	entre1982et1988	Cheminee	65anset+	Electric	1977	18
2	1989a1990	4personnes	4pieces	Mensualise	9kVA	Qpay=9	Doubletarif	agglo.rurale	>=1989	Proprietaire	Individuel	entre1989et1990	entre1989et1990	Pascheminee	18a34ans	Bois	1978	18
2	1989a1990	2personnes	4pieces	Indestmensu	>=12kVA	Qpay=8	Doubletarif	10Ma20Mhab	1974->81	Proprietaire	Individuel	entre1982et1988	avant1982	Cheminee	65anset+	Gazvr	1979	18
3	1989a1990	3personnes	4pieces	Indestmensu	>=12kVA	Qpay=6	Doubletarif	5Ma10Mhab	>=1989	Proprietaire	Individuel	entre1989et1990	entre1989et1990	Pascheminee	18a34ans	Electric	1980	18
2	1989a1990	2personnes	2pieces	Indestmensu	6kVA	Qpay=9	Doubletarif	2Ma5Mhab	1982->88	Locataire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	18a34ans	Gazvr	1981	18
2	1989a1990	3personnes	4pieces	Indestmensu	6kVA	Qpay=5	Simpletarif	2Ma5Mhab	1982->88	Locataire	Individuel	entre1989et1990	entre1982et1988	Pascheminee	18a34ans	Gazvr	1982	18
3	1971a1980	2personnes	4pieces	Indestdeter	6kVA	Qpay=7	Simpletarif	2Ma5Mhab	1974->81	Locataire	Collectif	avant1982	entre1982et1988	Cheminee	45a54ans	Gazvr	1983	18
2	1981a1985	1personne	3pieces	Relevenormal	6kVA	Qpay=9	Doubletarif	agglo.rurale	1982->88	Proprietaire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	35a44ans	Electric	1984	18
3	1989a1990	2personnes	2pieces	Indestmensu	6kVA	Qpay=7	Doubletarif	100Ma200Mhab	>=1989	Proprietaire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	45a54ans	Electric	1985	18
2	1989a1990	4personnes	4pieces	Indestmensu	>=12kVA	Qpay=8	Doubletarif	2Ma5Mhab	1982->88	Locataire	Collectif	entre1989et1990	entre1982et1988	Cheminee	45a54ans	Electric	1986	18
3	1989a1990	1personne	2pieces	Relevenormal	6kVA	Qpay=7	Simpletarif	5Ma10Mhab	1949->73	Locataire	Collectif	entre1989et1990	avant1982	Pascheminee	55a64ans	Electric	1987	18
2	1989a1990	3personnes	4pieces	Indestmensu	>=12kVA	Qpay=9	Doubletarif	5Ma10Mhab	>=1989	Locataire	Individuel	entre1989et1990	entre1989et1990	Pascheminee	18a34ans	Gazvr	1988	18
3	1989a1990	1personne	4pieces	Indestmensu	9kVA	Qpay=8	Doubletarif	5Ma10Mhab	1982->88	Proprietaire	Collectif	entre1989et1990	entre1982et1988	Pascheminee	45a54ans	Electric	1989	18
3	1989a1990	3personnes	5pieces	Mensualise	9kVA	Qpay=8	Doubletarif	agglo.rurale	>=1989	Locataire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	45a54ans	Electric	1990	18
3	1989a1990	1personne	2pieces	Indestmensu	9kVA	Qpay=8	Doubletarif	2Ma5Mhab	>=1989	Proprietaire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	55a64ans	Gazvr	1991	18
1	1971a1980	2personnes	>=6piec	Mensualise	>=12kVA	Qpay=4	Doubletarif	agglo.rurale	1974->81	Proprietaire	Collectif	avant1982	avant1982	Cheminee	55a64ans	Electric	1992	18
2	1986a1988	2personnes	4pieces	Mensualise	>=12kVA	Qpay=5	Doubletarif	2Ma5Mhab	1982->88	Locataire	Individuel	entre1982et1988	entre1982et1988	Pascheminee	65anset+	Electric	1993	18
3	1989a1990	1personne	2pieces	Indestmensu	6kVA	Qpay=9	Doubletarif	10Ma20Mhab	1982->88	Locataire	Collectif	entre1989et1990	entre1982et1988	Pascheminee	18a34ans	Electric	1994	18
3	1989a1990	1personne	3pieces	Indestmensu	>=12kVA	Qpay=0,1,2	Doubletarif	agglo.rurale	<=1948	Locataire	Individuel	entre1989et1990	entre1989et1990	Pascheminee	45a54ans	Electric	1995	18
2	1989a1990	3personnes	3pieces	Indestmensu	9kVA	Qpay=8	Doubletarif	10Ma20Mhab	1974->81	Locataire	Collectif	entre1989et1990	avant1982	Pascheminee	18a34ans	Fioul	1996	18
2	1989a1990	1personne	2pieces	Mensualise	6kVA	Qpay=8	Doubletarif	2Ma5Mhab	1982->88	Proprietaire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	45a54ans	Gazvr	1997	18
1	1986a1988	3personnes	5pieces	Indestdeter	>=12kVA	Qpay=9	Doubletarif	agglo.rurale	<=1948	Locataire	Individuel	entre1989et1990	entre1982et1988	Cheminee	55a64ans	Electric	1998	18
3	1981a1985	1personne	2pieces	Mensualise	<=3kVA	Qpay=9	Simpletarif	10Ma20Mhab	<=1948	Locataire	Collectif	entre1982et1988	entre1982et1988	Cheminee	65anset+	Electric	1999	18
2	1989a1990	2personnes	4pieces	Indestmensu	6kVA	Qpay=9	Doubletarif	agglo.rurale	<=1948	Proprietaire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	18a34ans	Bois	2000	18
1	1986a1988	3personnes	3pieces	Relevenormal	6kVA	Qpay=7	Simpletarif	10Ma20Mhab	<=1948	Locataire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	18a34ans	Autre	2001	18
2	1971a1980	2personnes	3pieces	Mensualise	>=12kVA	Qpay=7	Doubletarif	agglo.rurale	<=1948	Proprietaire	Collectif	avant1982	avant1982	Cheminee	45a54ans	Electric	2002	18
3	1989a1990	1personne	1piece	Indestmensu	6kVA	Qpay=8	Doubletarif	agglo.rurale	>=1989	Locataire	Individuel	entre1989et1990	entre1989et1990	Pascheminee	45a54ans	Gazvr	2003	18
2	1971a1980	4personnes	4pieces	Mensualise	6kVA	Qpay=3	Simpletarif	agglo.rurale	<=1948	Locataire	Individuel	avant1982	entre1982et1988	Cheminee	55a64ans	Electric	2004	18
2	1989a1990	3personnes	>=6piec	Indestmensu	>=12kVA	Qpay=9	Doubletarif	agglo.rurale	1974->81	Proprietaire	Individuel	entre1989et1990	avant1982	Cheminee	18a34ans	Electric	2005	18
3	1989a1990	2personnes	5pieces	Indestdeter	9kVA	Qpay=9	Doubletarif	agglo.rurale	1982->88	Locataire	Individuel	entre1989et1990	entre1982et1988	Pascheminee	18a34ans	Gazvr	2006	18
3	1989a1990	4personnes	4pieces	Indestmensu	9kVA	Qpay=8	Doubletarif	10Ma20Mhab	1982->88	Locataire	Individuel	entre1989et1990	entre1982et1988	Pascheminee	35a44ans	Electric	2007	18
2	1981a1985	1personne	4pieces	Relevenormal	6kVA	Qpay=7	Doubletarif	10Ma20Mhab	1982->88	Proprietaire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	18a34ans	Electric	2008	18
2	1989a1990	2personnes	3pieces	Indestmensu	6kVA	Qpay=8	Doubletarif	10Ma20Mhab	1949->73	Locataire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	18a34ans	Bois	2009	18
2	1989a1990	1personne	2pieces	Indestmensu	6kVA	Qpay=6	Doubletarif	agglo.rurale	>=1989	Locataire	Individuel	entre1989et1990	entre1989et1990	Pascheminee	18a34ans	Electric	2010	18
1	1986a1988	2personnes	3pieces	Indestdeter	9kVA	Qpay=9	Doubletarif	10Ma20Mhab	<=1948	Proprietaire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	35a44ans	Gazvr	2011	18
2	1971a1980	4personnes	>=6piec	Mensualise	>=12kVA	Qpay=9	Doubletarif	10Ma20Mhab	1974->81	Proprietaire	Individuel	avant1982	avant1982	Cheminee	35a44ans	Gazvr	2012	18
3	1966a1970	1personne	1piece	Indestmensu	6kVA	Qpay=9	Doubletarif	10Ma20Mhab	<=1948	Locataire	Collectif	entre1982et1988	entre1989et1990	Pascheminee	65anset+	Electric	2013	18
1	1989a1990	3personnes	3pieces	Indestmensu	9kVA	Qpay=8	Simpletarif	agglo.rurale	1949->73	Locataire	Collectif	entre1989et1990	entre1982et1988	Pascheminee	18a34ans	Gazvr	2014	18
2	1986a1988	2personnes	>=6piec	Indestdeter	>=12kVA	Qpay=8	Doubletarif	agglo.rurale	1949->73	Proprietaire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	45a54ans	Electric	2015	18
2	1989a1990	2personnes	5pieces	Mensualise	>=12kVA	Qpay=8	Doubletarif	agglo.rurale	<=1948	Locataire	Individuel	entre1989et1990	entre1989et1990	Cheminee	45a54ans	Electric	2016	18
3	1989a1990	4personnes	4pieces	Indestmensu	6kVA	Qpay=6	Doubletarif	10Ma20Mhab	1974->81	Proprietaire	Collectif	avant1982	avant1982	Cheminee	35a44ans	Autre	2017	18
2	1989a1990	1personne	3pieces	Indestmensu	9kVA	Qpay=8	Doubletarif	10Ma20Mhab	1974->81	Proprietaire	Collectif	entre1989et1990	avant1982	Pascheminee	55a64ans	Electric	2018	18
2	1989a1990	1personne	3pieces	Mensualise	6kVA	Qpay=8	Doubletarif	10Ma20Mhab	>=1989	Locataire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	65anset+	Electric	2019	18
2	1989a1990	2personnes	2pieces	Mensualise	9kVA	Qpay=8	Doubletarif	agglo.rurale	1982->88	Locataire	Collectif	entre1989et1990	entre1982et1988	Pascheminee	18a34ans	Fioul	2020	18
2	1981a1985	1personne	4pieces	Relevenormal	9kVA	Qpay=9	Doubletarif	10Ma20Mhab	1974->81	Proprietaire	Collectif	avant1982	avant1982	Pascheminee	35a44ans	Electric	2021	18
3	1989a1990	2personnes	3pieces	Indestmensu	6kVA	Qpay=8	Doubletarif	agglo.rurale	>=1989	Proprietaire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	45a54ans	Bois	2022	18
2	1971a1980	4personnes	4pieces	Indestdeter	>=12kVA	Qpay=8	Doubletarif	5Ma10Mhab	1974->81	Locataire	Individuel	avant1982	avant1982	Pascheminee	45a54ans	Gazvr	2023	18
2	1989a1990	2personnes	2pieces	Indestmensu	6kVA	Qpay=9	Doubletarif	10Ma20Mhab	<=1948	Proprietaire	Collectif	entre1989et1990	entre1982et1988	Cheminee	18a34ans	Gazvr	2024	18
3	1989a1990	2personnes	2pieces	Indestmensu	6kVA	Qpay=9	Doubletarif	agglo.rurale	1949->73	Proprietaire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	18a34ans	Electric	2025	18
2	1989a1990	1personne	2pieces	Indestmensu	6kVA	Qpay=7	Doubletarif	5Ma10Mhab	1949->73	Locataire	Collectif	entre1989et1990	avant1982	Pascheminee	18a34ans	Fioul	2026	18
2	1971a1980	4personnes	5pieces	Indestdeter	6kVA	Qpay=9	Doubletarif	5Ma10Mhab	1974->81	Locataire	Collectif	avant1982	avant1982	Pascheminee	35a44ans	Bois	2027	18
2	1986a1988	3personnes	3pieces	Relevenormal	6kVA	Qpay=9	Doubletarif	5Ma10Mhab	1974->81	Proprietaire	Collectif	entre1982et1988	avant1982	Pascheminee	18a34ans	Fioul	2028	18
3	1989a1990	1personne	2pieces	Indestdeter	6kVA	Qpay=9	Doubletarif	2Ma5Mhab	<=1948	Locataire	Collectif	entre1989et1990	entre1982et1988	Pascheminee	18a34ans	Electric	2029	18
2	1981a1985	5perset+	>=6piec	Indestdeter	>=12kVA	Qpay=7	Doubletarif	10Ma20Mhab	1982->88	Proprietaire	Individuel	entre1982et1988	entre1982et1988	Cheminee	35a44ans	Electric	2030	18
2	1989a1990	5perset+	4pieces	Indestmensu	9kVA	Qpay=9	Doubletarif	10Ma20Mhab	>=1989	Locataire	Individuel	entre1989et1990	entre1989et1990	Pascheminee	35a44ans	Electric	2031	18
2	1971a1980	3personnes	4pieces	Indestdeter	6kVA	Qpay=5	Doubletarif	10Ma20Mhab	1974->81	Proprietaire	Collectif	avant1982	avant1982	Pascheminee	45a54ans	Electric	2032	18
3	1989a1990	4personnes	>=6piec	Indestmensu	9kVA	Qpay=7	Doubletarif	10Ma20Mhab	1982->88	Locataire	Individuel	entre1989et1990	entre1982et1988	Cheminee	45a54ans	Electric	2033	18
2	1986a1988	2personnes	5pieces	Indestdeter	>=12kVA	Qpay=9	Doubletarif	10Ma20Mhab	1982->88	Proprietaire	Individuel	entre1982et1988	entre1982et1988	Cheminee	55a64ans	Electric	2034	18
3	1989a1990	4personnes	4pieces	Indestmensu	9kVA	Qpay=6	Doubletarif	agglo.rurale	1974->81	Locataire	Individuel	entre1989et1990	avant1982	Pascheminee	35a44ans	Gazvr	2035	18
1	1971a1980	2personnes	4pieces	Indestmensu	>=12kVA	Qpay=7	Doubletarif	5Ma10Mhab	1974->81	Proprietaire	Individuel	avant1982	avant1982	Cheminee	55a64ans	Fioul	2036	18
2	1989a1990	3personnes	3pieces	Indestmensu	6kVA	Qpay=6	Doubletarif	10Ma20Mhab	1974->81	Locataire	Collectif	entre1989et1990	avant1982	Pascheminee	18a34ans	Gazvr	2037	18
1	1989a1990	3personnes	3pieces	Indestmensu	9kVA	Qpay=9	Doubletarif	10Ma20Mhab	1982->88	Locataire	Individuel	entre1989et1990	entre1982et1988	Pascheminee	45a54ans	Gazvr	2038	18
3	1981a1985	2personnes	2pieces	Relevenormal	<=3kVA	Qpay=7	Simpletarif	2Ma5Mhab	<=1948	Locataire	Individuel	avant1982	avant1982	Pascheminee	65anset+	Electric	2039	18
2	1986a1988	4personnes	4pieces	Indestmensu	9kVA	Qpay=9	Doubletarif	5Ma10Mhab	1949->73	Proprietaire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	18a34ans	Electric	2040	18
2	1981a1985	1personne	2pieces	Mensualise	6kVA	Qpay=8	Doubletarif	10Ma20Mhab	1982->88	Proprietaire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	35a44ans	Gazvr	2041	18
2	1971a1980	5perset+	>=6piec	Indestdeter	>=12kVA	Qpay=9	Doubletarif	10Ma20Mhab	1974->81	Proprietaire	Individuel	avant1982	avant1982	Pascheminee	45a54ans	Electric	2042	18
2	1986a1988	5perset+	5pieces	Mensualise	9kVA	Qpay=0,1,2	Doubletarif	10Ma20Mhab	1982->88	Proprietaire	Individuel	entre1982et1988	entre1982et1988	Pascheminee	55a64ans	Electric	2043	18
2	1989a1990	2personnes	2pieces	Indestmensu	6kVA	Qpay=9	Doubletarif	5Ma10Mhab	>=1989	Proprietaire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	18a34ans	Bois	2044	18
3	1986a1988	2personnes	3pieces	Relevenormal	9kVA	Qpay=8	Doubletarif	10Ma20Mhab	1982->88	Proprietaire	Collectif	entre1989et1990	entre1982et1988	Cheminee	55a64ans	Electric	2045	18
3	1971a1980	4personnes	4pieces	Indestdeter	6kVA	Qpay=7	Simpletarif	10Ma20Mhab	<=1948	Proprietaire	Collectif	avant1982	avant1982	Cheminee	35a44ans	Electric	2046	18
3	1981a1985	3personnes	2pieces	Mensualise	6kVA	Qpay=5	Doubletarif	10Ma20Mhab	1982->88	Proprietaire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	18a34ans	Gazvr	2047	18
2	1989a1990	5perset+	5pieces	Indestmensu	>=12kVA	Qpay=7	Doubletarif	10Ma20Mhab	1974->81	Locataire	Individuel	entre1989et1990	avant1982	Pascheminee	18a34ans	Gazvr	2048	18
3	1981a1985	4personnes	4pieces	Indestmensu	6kVA	Qpay=8	Doubletarif	10Ma20Mhab	1982->88	Proprietaire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	35a44ans	Electric	2049	18
3	1981a1985	4personnes	4pieces	Indestdeter	6kVA	Qpay=9	Simpletarif	10Ma20Mhab	1949->73	Locataire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	35a44ans	Electric	2050	18
2	1989a1990	4personnes	3pieces	Indestmensu	9kVA	Qpay=9	Doubletarif	10Ma20Mhab	>=1989	Proprietaire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	45a54ans	Electric	2051	18
3	1986a1988	3personnes	5pieces	Indestmensu	9kVA	Qpay=8	Doubletarif	10Ma20Mhab	<=1948	Proprietaire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	18a34ans	Electric	2052	18
2	1986a1988	3personnes	5pieces	Mensualise	>=12kVA	Qpay=9	Doubletarif	2Ma5Mhab	1974->81	Locataire	Individuel	entre1982et1988	avant1982	Cheminee	35a44ans	Gazvr	2053	18
3	1981a1985	2personnes	3pieces	Indestdeter	9kVA	Qpay=9	Doubletarif	10Ma20Mhab	1982->88	Proprietaire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	45a54ans	Electric	2054	18
2	1971a1980	2personnes	5pieces	Indestdeter	>=12kVA	Qpay=8	Doubletarif	agglo.rurale	1949->73	Proprietaire	Individuel	avant1982	avant1982	Cheminee	45a54ans	Autre	2055	18
2	1971a1980	2personnes	>=6piec	Indestdeter	>=12kVA	Qpay=9	Doubletarif	10Ma20Mhab	1974->81	Proprietaire	Individuel	avant1982	avant1982	Pascheminee	55a64ans	Electric	2056	18
2	1989a1990	1personne	2pieces	Indestmensu	6kVA	Qpay=9	Doubletarif	10Ma20Mhab	>=1989	Proprietaire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	18a34ans	Gazvr	2057	18
2	1986a1988	3personnes	4pieces	Mensualise	9kVA	Qpay=8	Doubletarif	agglo.rurale	1949->73	Locataire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	18a34ans	Electric	2058	18
3	1981a1985	3personnes	>=6piec	Mensualise	>=12kVA	Qpay=8	Doubletarif	2Ma5Mhab	1974->81	Locataire	Individuel	entre1982et1988	avant1982	Pascheminee	65anset+	Electric	2059	18
2	1989a1990	3personnes	4pieces	Indestmensu	9kVA	Qpay=9	Doubletarif	2Ma5Mhab	>=1989	Locataire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	18a34ans	Gazvr	2060	18
2	1989a1990	5perset+	4pieces	Indestmensu	9kVA	Qpay=6	Doubletarif	agglo.rurale	1974->81	Locataire	Collectif	avant1982	avant1982	Pascheminee	35a44ans	Electric	2061	18
2	1981a1985	1personne	5pieces	Indestmensu	6kVA	Qpay=9	Doubletarif	10Ma20Mhab	1982->88	Proprietaire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	45a54ans	Electric	2062	18
2	1986a1988	4personnes	4pieces	Indestmensu	6kVA	Qpay=9	Doubletarif	agglo.rurale	<=1948	Proprietaire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	35a44ans	Electric	2063	18
2	1971a1980	4personnes	>=6piec	Indestdeter	>=12kVA	Qpay=6	Doubletarif	agglo.rurale	<=1948	Proprietaire	Collectif	avant1982	avant1982	Pascheminee	45a54ans	Autre	2064	18
2	1966a1970	2personnes	3pieces	Mensualise	9kVA	Qpay=0,1,2	Doubletarif	10Ma20Mhab	1949->73	Locataire	Collectif	avant1982	avant1982	Cheminee	45a54ans	Electric	2065	18
1	1989a1990	5perset+	4pieces	Mensualise	>=12kVA	Qpay=8	Doubletarif	2Ma5Mhab	1974->81	Proprietaire	Individuel	entre1982et1988	entre1982et1988	Pascheminee	18a34ans	Autre	2066	18
2	1986a1988	1personne	2pieces	Relevenormal	6kVA	Qpay=8	Doubletarif	10Ma20Mhab	<=1948	Locataire	Collectif	entre1982et1988	avant1982	Cheminee	45a54ans	Electric	2067	18
2	1989a1990	1personne	2pieces	Indestmensu	6kVA	Qpay=5	Doubletarif	2Ma5Mhab	1982->88	Locataire	Individuel	entre1989et1990	entre1982et1988	Pascheminee	45a54ans	Electric	2068	18
3	1981a1985	2personnes	2pieces	Indestdeter	6kVA	Qpay=9	Doubletarif	agglo.rurale	1974->81	Locataire	Collectif	entre1982et1988	avant1982	Pascheminee	65anset+	Electric	2069	18
2	1971a1980	1personne	4pieces	Mensualise	>=12kVA	Qpay=6	Doubletarif	agglo.rurale	<=1948	Locataire	Individuel	avant1982	avant1982	Cheminee	65anset+	Electric	2070	18
2	1989a1990	3personnes	4pieces	Indestdeter	6kVA	Qpay=7	Doubletarif	2Ma5Mhab	1982->88	Locataire	Individuel	entre1989et1990	entre1982et1988	Pascheminee	18a34ans	Gazvr	2071	18
2	1989a1990	2personnes	2pieces	Relevenormal	6kVA	Qpay=8	Doubletarif	2Ma5Mhab	1982->88	Proprietaire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	35a44ans	Bois	2072	18
1	1989a1990	4personnes	5pieces	Relevenormal	9kVA	Qpay=8	Doubletarif	agglo.rurale	>=1989	Proprietaire	Individuel	entre1989et1990	entre1989et1990	Pascheminee	35a44ans	Fioul	2073	18
2	91	1personne	1piece	Relevenormal	6kVA	Qpay=8	Simpletarif	2Ma5Mhab	1982->88	Locataire	Collectif	entre1989et1990	entre1982et1988	Pascheminee	18a34ans	Electric	2074	18
3	1981a1985	3personnes	3pieces	Indestdeter	6kVA	Qpay=5	Doubletarif	agglo.rurale	1974->81	Locataire	Individuel	entre1982et1988	avant1982	Pascheminee	18a34ans	Electric	2075	18
1	1989a1990	3personnes	5pieces	Relevenormal	6kVA	Qpay=8	Doubletarif	agglo.rurale	1974->81	Proprietaire	Individuel	avant1982	avant1982	Cheminee	55a64ans	Bois	2076	18
2	1966a1970	2personnes	3pieces	Indestdeter	9kVA	Qpay=8	Doubletarif	2Ma5Mhab	<=1948	Locataire	Individuel	avant1982	entre1982et1988	Cheminee	55a64ans	Electric	2077	18
1	1989a1990	3personnes	4pieces	Indestdeter	6kVA	Qpay=4	Doubletarif	agglo.rurale	<=1948	Locataire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	18a34ans	Gazvr	2078	18
1	1989a1990	2personnes	3pieces	Relevenormal	9kVA	Qpay=9	Doubletarif	agglo.rurale	>=1989	Locataire	Individuel	entre1989et1990	entre1989et1990	Pascheminee	45a54ans	Fioul	2079	18
2	1981a1985	2personnes	4pieces	Indestdeter	9kVA	Qpay=6	Doubletarif	agglo.rurale	1982->88	Proprietaire	Individuel	entre1982et1988	entre1982et1988	Cheminee	55a64ans	Gazvr	2080	18
2	1989a1990	3personnes	3pieces	Indestdeter	9kVA	Qpay=9	Doubletarif	50Ma100Mhab	1949->73	Locataire	Individuel	entre1989et1990	entre1982et1988	Cheminee	18a34ans	Electric	2081	18
2	1986a1988	4personnes	4pieces	Relevenormal	9kVA	Qpay=7	Doubletarif	agglo.rurale	1982->88	Proprietaire	Collectif	entre1982et1988	entre1982et1988	Pascheminee	35a44ans	Gazvr	2082	18
2	1971a1980	3personnes	>=6piec	Indestdeter	>=12kVA	Qpay=6	Doubletarif	50Ma100Mhab	1974->81	Proprietaire	Individuel	avant1982	avant1982	Cheminee	35a44ans	Electric	2083	18
2	1989a1990	3personnes	4pieces	Mensualise	9kVA	Qpay=8	Doubletarif	50Ma100Mhab	1982->88	Locataire	Collectif	entre1989et1990	entre1982et1988	Pascheminee	45a54ans	Electric	2084	18
3	1986a1988	2personnes	3pieces	Indestdeter	6kVA	Qpay=5	Doubletarif	agglo.rurale	1982->88	Proprietaire	Individuel	entre1982et1988	entre1982et1988	Pascheminee	65anset+	Electric	2085	18
3	1989a1990	4personnes	4pieces	Relevenormal	9kVA	Qpay=9	Doubletarif	50Ma100Mhab	>=1989	Proprietaire	Collectif	entre1989et1990	entre1989et1990	Pascheminee	18a34ans	Gazvr	2086	18
1	1986a1988	1personne	2pieces	Relevenormal	6kVA	Qpay=9	Doubletarif	50Ma100Mhab	<=1948	Locataire	Collectif	entre1982et1988	entre1982et1988	Cheminee	18a34ans	Bois	2087	18
2	1989a1990	3personnes	4pieces	Relevenormal	6kVA	Qpay=8	Doubletarif	agglo.rurale	1974->81	Locataire	Individuel	entre1989et1990	avant1982	Cheminee	18a34ans	Gazvr	2088	18
1	1989a1990	5perset+	5pieces	Indestmensu	9kVA	Qpay=8	Doubletarif	50Ma100Mhab	1982->88	Locataire	Individuel	entre1989et1990	entre1982et1988	Pascheminee	45a54ans	Fioul	2089	18
3	1989a1990	4personnes	5pieces	Relevenormal	9kVA	Qpay=8	Doubletarif	50Ma100Mhab	>=1989	Locataire	Individuel	entre1989et1990	entre1989et1990	Pascheminee	55a64ans	Electric	2090	18
2	1986a1988	5perset+	3pieces	Indestdeter	6kVA	Qpay=4	Doubletarif	2Ma5Mhab	1982->88	Locataire	Individuel	entre1982et1988	entre1982et1988	Pascheminee	18a34ans	Gazvr	2091	18
3	1989a1990	5perset+	4pieces	Relevenormal	6kVA	Qpay=9	Doubletarif	50Ma100Mhab	>=1989	Locataire	Individuel	entre1989et1990	entre1989et1990	Pascheminee	35a44ans	Electric	2092	18
2	1966a1970	3personnes	5pieces	Mensualise	>=12kVA	Qpay=8	Doubletarif	2Ma5Mhab	1949->73	Proprietaire	Individuel	entre1982et1988	entre1982et1988	Pascheminee	55a64ans	Electric	2093	18
1	1971a1980	3personnes	3pieces	Mensualise	6kVA	Qpay=4	Simpletarif	50Ma100Mhab	1949->73	Locataire	Collectif	avant1982	avant1982	Cheminee	35a44ans	Bois	2094	18
2	1986a1988	2personnes	3pieces	Indestdeter	6kVA	Qpay=9	Doubletarif	2Ma5Mhab	1982->88	Proprietaire	Individuel	entre1982et1988	entre1982et1988	Pascheminee	45a54ans	Electric	2095	18
2	1989a1990	2personnes	4pieces	Indestmensu	9kVA	Qpay=9	Doubletarif	2Ma5Mhab	1982->88	Locataire	Individuel	entre1989et1990	entre1982et1988	Pascheminee	45a54ans	Bois	2096	18
